Quest ID,Quest Title,Quest URL,Comments
4135,The Writhing Deep,https://www.wowhead.com/classic/quest=4135,"Spiral entrance is at 73, 63. Go to the bottom of the spiral, point yourself southwest and go in that cave. Stay to the right till you come to a room with 3 bugs and a Zukk'ash Pod in the middle. You'll have to attack the pod to set him free. | Subject: ""Pictures""
First of all, thanks for all the helpful directions.  Figured I'd add some pictures to help show where I found this:

Shows the area where the cave is:

http://i9.photobucket.com/albums/a89/veruka_247/pic1.jpg

Make a right into the first cave you come to as you spiral down.

The red dot is the entrance of the cave, and the blue dot is where I found the pod:

http://i9.photobucket.com/albums/a89/veruka_247/pic2.jpg | Subject: ""Read Here for Solution!""
What a mess, so little help given over so many posts.

Completing this quest is very simple and you can solo this quest easily.:

Go to the Writhing Deep (roughly 75,60, SW of Camp Mojache).

Enter the most South Western cave (thanks to a previous poster), this cave has two tunnels which lead to to main chambers the whole cave is pretty small. The mobs are no challenge for the level of quest and you can solo them all.

The coccoon is at 73,61, in the centre of the round chamber, click on it to open (you will see an attacking animation). They guy will come out and will tell you he will stealth his way back. Congrats you've done it.

Darkheart | Subject: ""location""
here it is, plain and simple:
http://i19.photobucket.com/albums/b192/christiei/cocoonquest1.jpg
when you jump down on the bottom level of the cave, face the way my character is facing on the minimap.

head toward the side i have circled. you can't miss it! | Subject: ""Experience/Reputation""
3050 XP and an ""increase"" in Darnassus reputation at level 47. This leads to another quest, ""Escaping the Hive"". That's the quest where you escort the NPC from the insect hive - for me, like for many others, it was broken - no NPC appeared.

Edited, Sun Feb 20 22:00:30 2005 | Subject: ""just did it""
i just did it, at first i couldn't find it. but the entrance is at location 73,63. drop to the bottom and go into the southwest entrance then turn right at the branch. easy easy, solo'd it. | Subject: ""level 45 hunter solo'ed""
The hive is at 74,62 according to cosmo's. You spiral down into the hive and enter the very first entrance you come to. The one at the top of the spiral. When your inside you will be at a Y turn right. Follow the path down till you come to another Y turn left the pod will be just ahead. Beware there is a tunneler and a stinger there. you will need to kill these ones then in the area with the pod are 3 level 45 tunnelers. I found it easier to pull these one a time. I did this as a level 45 hunter solo it was hard but not impossible. | Subject: ""Confirmation""
Entrance to the Writhing Deep:
73,63
It is a big bug-base with a spiraling path.

Take the spiral path all the way to the VERY bottom.  At the bottom there are two caves, one on the northeast, the other on the southwest.

Enter via the Southwest Cave.

A short distance ahead the tunnel forks.

Go RIGHT.

It's the big squishy thing in the center of the room.  Kill the bugs, free the elf, he'll vanish, then Heartstone out. | Subject: ""The quest is NOT bugged""
The quest is NOT bugged.

A GM said, and I quote, that the quest is NOT bugged, but that it is just very intuitivly unclear.  Very poorly explained.  As such, he was unable to clear alot about it.  However, by trying this quest for over 4 hours.  Reading all kinds of reports on it, I am very, very likly to assume this.

The cocoon is either where it's supposed to be, or it's not.  That is, 73,63, I believe.  I have not seen the location for myself, but anyone who's completed it says that 73,63 is where the cocoon will be.  However, the quest is some kind of escort quest (also mentioned in the forums about it). 

This escort quest can only be done by ONE person on the ENTIRE server at ANY time.  This is directly from the text of the GM.  These would corroborate why, when the server is just reset, that it has worked for some people. 

For instance on Bloodscalp, some newb has left the quest open for 2 days+ now.  So I just bought a 3g bag, and ground the exp.

Good luck if they ever fix it.

P.S.

""They are working dilligently to express the wording of the quest in a better language so it appears clearer, and is able to be completed more often.""

(Talked to GM for like 20 minutes)"
4136,Ribbly Screwspigot,https://www.wowhead.com/classic/quest=4136,
4137,Classic Quests,https://www.wowhead.com/classic/quest=4137,
4138,Classic Quests,https://www.wowhead.com/classic/quest=4138,
4139,Classic Quests,https://www.wowhead.com/classic/quest=4139,
4140,Classic Quests,https://www.wowhead.com/classic/quest=4140,
4141,Muigin and Larion,https://www.wowhead.com/classic/quest=4141,
4142,A Visit to Gregan,https://www.wowhead.com/classic/quest=4142,"Subject: ""If you can't find him...""
He is in Feralas, not Felwood.

45,25 or for non-cosmos players on the word The in the middle/left top part of the map. | 45,25
if you don't have coordinates...in the middle/left top part of the map, near the twin colossal. | if u dont have cords, its at the O in the twin cOlossals | Subject: ""Where to find him""
45, 25

Or if you don't have Cosmos just at the letter 'T' in 'The' of the title of 'The Twin Colossus' at the NE of Feralas.

Good luck. | Subject: ""Bloodpetal required""
Warning for the people who like to clean up their bags just like i do: make sure you don't throw away your bloodpetal.

I was so stupid to throw it away and I travelled to feralas for nothing:p gregan requires it in order to finish the quest. (i know they say it in the quest but everyone makes mistakes). | Subject: ""if you started the Linken Chain....""
go to Winterspring first, then you'll have 2 quests to take to Gregan | Subject: ""Exact Location""
It's in the Twin Colossals of Feralas.

45,25"
4143,Haze of Evil,https://www.wowhead.com/classic/quest=4143,
4144,Bloodpetal Sprouts,https://www.wowhead.com/classic/quest=4144,
4145,Larion and Muigin,https://www.wowhead.com/classic/quest=4145,
4146,Zapper Fuel,https://www.wowhead.com/classic/quest=4146,
4147,Marvon's Workshop,https://www.wowhead.com/classic/quest=4147,"Subject: ""Turn into Liv Rizzle...""
Turn into Liv Rizzlefix at 62, 38"
4148,Bloodpetal Zapper,https://www.wowhead.com/classic/quest=4148,"Subject: ""Humor?""
Humor? Very odd concept - I'm just here to kill things... (nothing to laugh about). In any case, once completed, this quest just gives 5000 XP and a quest zapper that only seems useful for killing these midget plants. Anyone found any other uses? | Subject: ""this whole area reeks of nintendo allusions..""
I think the bloodpetal zapper is just be another allusion towards Nintendo's stuff--The Zapper. There are several Legend of Zelda references there and this quest line is all about Mario and Luigi if you're somehow still unaware."
4149,Classic Quests,https://www.wowhead.com/classic/quest=4149,
4150,Classic Quests,https://www.wowhead.com/classic/quest=4150,
4151,Classic Quests,https://www.wowhead.com/classic/quest=4151,
4152,Classic Quests,https://www.wowhead.com/classic/quest=4152,
4153,Classic Quests,https://www.wowhead.com/classic/quest=4153,
4154,Classic Quests,https://www.wowhead.com/classic/quest=4154,
4155,Classic Quests,https://www.wowhead.com/classic/quest=4155,
4156,Classic Quests,https://www.wowhead.com/classic/quest=4156,
4157,Classic Quests,https://www.wowhead.com/classic/quest=4157,
4158,Classic Quests,https://www.wowhead.com/classic/quest=4158,
4159,Classic Quests,https://www.wowhead.com/classic/quest=4159,
4160,Classic Quests,https://www.wowhead.com/classic/quest=4160,
4161,Recipe of the Kaldorei,https://www.wowhead.com/classic/quest=4161,
4162,Classic Quests,https://www.wowhead.com/classic/quest=4162,
4163,Classic Quests,https://www.wowhead.com/classic/quest=4163,
4164,Classic Quests,https://www.wowhead.com/classic/quest=4164,
4165,Classic Quests,https://www.wowhead.com/classic/quest=4165,
4166,Classic Quests,https://www.wowhead.com/classic/quest=4166,
4167,Classic Quests,https://www.wowhead.com/classic/quest=4167,
4168,Classic Quests,https://www.wowhead.com/classic/quest=4168,
4169,Classic Quests,https://www.wowhead.com/classic/quest=4169,
4170,Classic Quests,https://www.wowhead.com/classic/quest=4170,
4171,Classic Quests,https://www.wowhead.com/classic/quest=4171,
4172,Classic Quests,https://www.wowhead.com/classic/quest=4172,
4173,Classic Quests,https://www.wowhead.com/classic/quest=4173,
4174,Classic Quests,https://www.wowhead.com/classic/quest=4174,
4175,Classic Quests,https://www.wowhead.com/classic/quest=4175,
4176,Classic Quests,https://www.wowhead.com/classic/quest=4176,
4177,Classic Quests,https://www.wowhead.com/classic/quest=4177,
4178,Classic Quests,https://www.wowhead.com/classic/quest=4178,
4179,Classic Quests,https://www.wowhead.com/classic/quest=4179,
4180,Classic Quests,https://www.wowhead.com/classic/quest=4180,
4181,Goblin Engineering,https://www.wowhead.com/classic/quest=4181,
4182,Dragonkin Menace,https://www.wowhead.com/classic/quest=4182,
4183,The True Masters,https://www.wowhead.com/classic/quest=4183,
4184,The True Masters,https://www.wowhead.com/classic/quest=4184,
4185,The True Masters,https://www.wowhead.com/classic/quest=4185,
4186,The True Masters,https://www.wowhead.com/classic/quest=4186,
4187,Classic Quests,https://www.wowhead.com/classic/quest=4187,
4188,Classic Quests,https://www.wowhead.com/classic/quest=4188,
4189,Classic Quests,https://www.wowhead.com/classic/quest=4189,
4190,Classic Quests,https://www.wowhead.com/classic/quest=4190,
4191,Classic Quests,https://www.wowhead.com/classic/quest=4191,
4192,Classic Quests,https://www.wowhead.com/classic/quest=4192,
4193,Classic Quests,https://www.wowhead.com/classic/quest=4193,
4194,Classic Quests,https://www.wowhead.com/classic/quest=4194,
4195,Classic Quests,https://www.wowhead.com/classic/quest=4195,
4196,Classic Quests,https://www.wowhead.com/classic/quest=4196,
4197,Classic Quests,https://www.wowhead.com/classic/quest=4197,
4198,Classic Quests,https://www.wowhead.com/classic/quest=4198,
4199,Classic Quests,https://www.wowhead.com/classic/quest=4199,
4200,Classic Quests,https://www.wowhead.com/classic/quest=4200,
4201,The Love Potion,https://www.wowhead.com/classic/quest=4201,
4202,Classic Quests,https://www.wowhead.com/classic/quest=4202,
4203,Classic Quests,https://www.wowhead.com/classic/quest=4203,
4204,Classic Quests,https://www.wowhead.com/classic/quest=4204,
4205,Classic Quests,https://www.wowhead.com/classic/quest=4205,
4206,Classic Quests,https://www.wowhead.com/classic/quest=4206,
4207,Classic Quests,https://www.wowhead.com/classic/quest=4207,
4208,Classic Quests,https://www.wowhead.com/classic/quest=4208,
4209,Classic Quests,https://www.wowhead.com/classic/quest=4209,
4210,Classic Quests,https://www.wowhead.com/classic/quest=4210,
4211,Classic Quests,https://www.wowhead.com/classic/quest=4211,
4212,Classic Quests,https://www.wowhead.com/classic/quest=4212,
4213,Classic Quests,https://www.wowhead.com/classic/quest=4213,
4214,Classic Quests,https://www.wowhead.com/classic/quest=4214,
4215,Classic Quests,https://www.wowhead.com/classic/quest=4215,
4216,Classic Quests,https://www.wowhead.com/classic/quest=4216,
4217,Classic Quests,https://www.wowhead.com/classic/quest=4217,
4218,Classic Quests,https://www.wowhead.com/classic/quest=4218,
4219,Classic Quests,https://www.wowhead.com/classic/quest=4219,
4220,Classic Quests,https://www.wowhead.com/classic/quest=4220,
4221,Corrupted Windblossom,https://www.wowhead.com/classic/quest=4221,
4222,Corrupted Windblossom,https://www.wowhead.com/classic/quest=4222,
4223,The True Masters,https://www.wowhead.com/classic/quest=4223,
4224,The True Masters,https://www.wowhead.com/classic/quest=4224,
4225,Classic Quests,https://www.wowhead.com/classic/quest=4225,
4226,Classic Quests,https://www.wowhead.com/classic/quest=4226,
4227,Classic Quests,https://www.wowhead.com/classic/quest=4227,
4228,Classic Quests,https://www.wowhead.com/classic/quest=4228,
4229,Classic Quests,https://www.wowhead.com/classic/quest=4229,
4230,Classic Quests,https://www.wowhead.com/classic/quest=4230,
4231,Classic Quests,https://www.wowhead.com/classic/quest=4231,
4232,Classic Quests,https://www.wowhead.com/classic/quest=4232,
4233,Classic Quests,https://www.wowhead.com/classic/quest=4233,
4234,Classic Quests,https://www.wowhead.com/classic/quest=4234,
4235,Classic Quests,https://www.wowhead.com/classic/quest=4235,
4236,Classic Quests,https://www.wowhead.com/classic/quest=4236,
4237,Classic Quests,https://www.wowhead.com/classic/quest=4237,
4238,Classic Quests,https://www.wowhead.com/classic/quest=4238,
4239,Classic Quests,https://www.wowhead.com/classic/quest=4239,
4240,Classic Quests,https://www.wowhead.com/classic/quest=4240,
4241,Marshal Windsor,https://www.wowhead.com/classic/quest=4241,
4242,Abandoned Hope,https://www.wowhead.com/classic/quest=4242,
4243,Chasing A-Me 01,https://www.wowhead.com/classic/quest=4243,
4244,Chasing A-Me 01,https://www.wowhead.com/classic/quest=4244,
4245,Chasing A-Me 01,https://www.wowhead.com/classic/quest=4245,
4246,Classic Quests,https://www.wowhead.com/classic/quest=4246,
4247,Classic Quests,https://www.wowhead.com/classic/quest=4247,
4248,Classic Quests,https://www.wowhead.com/classic/quest=4248,
4249,Classic Quests,https://www.wowhead.com/classic/quest=4249,
4250,Classic Quests,https://www.wowhead.com/classic/quest=4250,
4251,Classic Quests,https://www.wowhead.com/classic/quest=4251,
4252,Classic Quests,https://www.wowhead.com/classic/quest=4252,
4253,Classic Quests,https://www.wowhead.com/classic/quest=4253,
4254,Classic Quests,https://www.wowhead.com/classic/quest=4254,
4255,Classic Quests,https://www.wowhead.com/classic/quest=4255,
4256,Classic Quests,https://www.wowhead.com/classic/quest=4256,
4257,Classic Quests,https://www.wowhead.com/classic/quest=4257,
4258,Classic Quests,https://www.wowhead.com/classic/quest=4258,
4259,Classic Quests,https://www.wowhead.com/classic/quest=4259,
4260,Classic Quests,https://www.wowhead.com/classic/quest=4260,
4261,Ancient Spirit,https://www.wowhead.com/classic/quest=4261,
4262,Overmaster Pyron,https://www.wowhead.com/classic/quest=4262,
4263,Incendius!,https://www.wowhead.com/classic/quest=4263,
4264,A Crumpled Up Note,https://www.wowhead.com/classic/quest=4264,
4265,Freed from the Hive,https://www.wowhead.com/classic/quest=4265,
4266,A Hero's Welcome,https://www.wowhead.com/classic/quest=4266,
4267,Rise of the Silithid,https://www.wowhead.com/classic/quest=4267,
4268,Classic Quests,https://www.wowhead.com/classic/quest=4268,
4269,Classic Quests,https://www.wowhead.com/classic/quest=4269,
4270,Classic Quests,https://www.wowhead.com/classic/quest=4270,
4271,Classic Quests,https://www.wowhead.com/classic/quest=4271,
4272,Classic Quests,https://www.wowhead.com/classic/quest=4272,
4273,Classic Quests,https://www.wowhead.com/classic/quest=4273,
4274,Classic Quests,https://www.wowhead.com/classic/quest=4274,
4275,Classic Quests,https://www.wowhead.com/classic/quest=4275,
4276,Classic Quests,https://www.wowhead.com/classic/quest=4276,
4277,Classic Quests,https://www.wowhead.com/classic/quest=4277,
4278,Classic Quests,https://www.wowhead.com/classic/quest=4278,
4279,Classic Quests,https://www.wowhead.com/classic/quest=4279,
4280,Classic Quests,https://www.wowhead.com/classic/quest=4280,
4281,Thalanaar Delivery,https://www.wowhead.com/classic/quest=4281,
